xflr5 v6.57

Wing (Simple Winglets)
T1-10.0 m/s-Panel-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,   0.000000
Beta  = ,   0.000�
Phi   = ,   0.000�
Ctrl  = ,   0.000
CL    = ,   0.367020
Cy    = ,   0.000000
Cd=,   0.004434,ICd=,    0.004434,PCd=,    0.000000
Cl   = ,1.84067e-14
Cm   =,  -0.0364385
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,    1.545255, YCP=,   -0.000000, ZCP=,    0.638124 
XNP=,    0.000000
Bending =, 2586.351572

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
  74,   1.880e+00,  -1.106e+01,   1.851e+00,      -0.046,      -0.746,      -0.664,   3.514e-04,     -0.1176
  75,   1.852e+00,  -1.106e+01,   1.852e+00,      -0.075,      -0.760,      -0.645,   3.009e-04,     -0.1294
  76,   1.829e+00,  -1.105e+01,   1.854e+00,      -0.114,      -0.779,      -0.617,   2.434e-04,     -0.1529
  77,   1.811e+00,  -1.105e+01,   1.856e+00,      -0.187,      -0.809,      -0.557,   1.819e-04,     -0.1878
  78,   1.799e+00,  -1.105e+01,   1.858e+00,      -0.375,      -0.853,      -0.363,   1.245e-04,     -0.1215
  79,   1.793e+00,  -1.105e+01,   1.862e+00,      -0.671,      -0.728,       0.141,   8.703e-05,      0.1710
  80,   1.793e+00,  -1.104e+01,   1.866e+00,      -0.690,      -0.203,       0.695,   1.011e-04,      0.0425
  81,   1.799e+00,  -1.104e+01,   1.870e+00,      -0.519,       0.157,       0.840,   1.491e-04,     -0.2991
  82,   1.811e+00,  -1.103e+01,   1.875e+00,      -0.394,       0.330,       0.858,   2.045e-04,     -0.3989
  83,   1.829e+00,  -1.103e+01,   1.880e+00,      -0.310,       0.424,       0.851,   2.589e-04,     -0.4058
  84,   1.852e+00,  -1.102e+01,   1.885e+00,      -0.242,       0.492,       0.837,   3.076e-04,     -0.3979
  85,   1.880e+00,  -1.102e+01,   1.890e+00,      -0.185,       0.540,       0.821,   3.500e-04,     -0.3903
  86,   1.912e+00,  -1.102e+01,   1.893e+00,      -0.130,       0.583,       0.802,   3.844e-04,     -0.3895
  87,   1.948e+00,  -1.101e+01,   1.896e+00,      -0.079,       0.618,       0.782,   4.110e-04,     -0.3926
  88,   1.985e+00,  -1.101e+01,   1.897e+00,      -0.016,       0.655,       0.755,   4.291e-04,     -0.3929
  89,   2.025e+00,  -1.101e+01,   1.897e+00,       0.050,       0.687,       0.725,   4.398e-04,     -0.3619
  90,   2.064e+00,  -1.101e+01,   1.894e+00,       0.101,       0.708,       0.699,   4.424e-04,     -0.3135
  91,   2.103e+00,  -1.102e+01,   1.891e+00,       0.141,       0.720,       0.679,   4.354e-04,     -0.2715
  92,   2.141e+00,  -1.102e+01,   1.887e+00,       0.174,       0.728,       0.663,   4.180e-04,     -0.2447
  93,   2.176e+00,  -1.103e+01,   1.882e+00,       0.205,       0.734,       0.647,   3.904e-04,     -0.2382
  94,   2.208e+00,  -1.103e+01,   1.877e+00,       0.239,       0.738,       0.631,   3.531e-04,     -0.2472
  95,   2.236e+00,  -1.104e+01,   1.872e+00,       0.246,       0.738,       0.628,   3.037e-04,     -0.3167
  96,   2.260e+00,  -1.104e+01,   1.868e+00,       0.230,       0.737,       0.636,   2.442e-04,     -0.4647
  97,   2.277e+00,  -1.104e+01,   1.865e+00,       0.200,       0.735,       0.648,   1.780e-04,     -0.5963
  98,   2.290e+00,  -1.105e+01,   1.863e+00,       0.162,       0.732,       0.662,   1.079e-04,     -0.6454
  99,   2.296e+00,  -1.105e+01,   1.863e+00,       0.128,       0.729,       0.673,   3.609e-05,     -0.6545
Strip 3
 100,   2.291e+00,  -1.103e+01,   1.852e+00,      -0.081,      -0.723,      -0.686,   6.051e-05,      0.0253
 101,   2.285e+00,  -1.103e+01,   1.852e+00,      -0.062,      -0.720,      -0.691,   1.797e-04,      0.0124
 102,   2.273e+00,  -1.103e+01,   1.852e+00,      -0.041,      -0.716,      -0.697,   2.941e-04,     -0.0035
 103,   2.254e+00,  -1.103e+01,   1.853e+00,      -0.022,      -0.712,      -0.702,   4.010e-04,     -0.0092
 104,   2.231e+00,  -1.103e+01,   1.853e+00,       0.000,      -0.707,      -0.708,   4.982e-04,     -0.0002
 105,   2.202e+00,  -1.103e+01,   1.853e+00,       0.031,      -0.698,      -0.716,   5.837e-04,      0.0182
 106,   2.169e+00,  -1.104e+01,   1.851e+00,       0.076,      -0.683,      -0.727,   6.569e-04,      0.0228
 107,   2.133e+00,  -1.104e+01,   1.849e+00,       0.096,      -0.674,      -0.732,   7.147e-04,      0.0027
 108,   2.095e+00,  -1.104e+01,   1.846e+00,       0.101,      -0.672,      -0.733,   7.545e-04,     -0.0257
 109,   2.055e+00,  -1.104e+01,   1.844e+00,       0.094,      -0.676,      -0.731,   7.750e-04,     -0.0591
 110,   2.015e+00,  -1.105e+01,   1.841e+00,       0.072,      -0.687,      -0.723,   7.752e-04,     -0.0954
 111,   1.975e+00,  -1.105e+01,   1.840e+00,       0.034,      -0.706,      -0.708,   7.557e-04,     -0.1196
 112,   1.937e+00,  -1.105e+01,   1.839e+00,       0.001,      -0.722,      -0.692,   7.183e-04,     -0.1242
 113,   1.901e+00,  -1.105e+01,   1.839e+00,      -0.022,      -0.734,      -0.679,   6.635e-04,     -0.1255
 114,   1.868e+00,  -1.105e+01,   1.840e+00,      -0.046,      -0.746,      -0.664,   5.925e-04,     -0.1318
 115,   1.840e+00,  -1.104e+01,   1.841e+00,      -0.075,      -0.760,      -0.645,   5.074e-04,     -0.1417
 116,   1.816e+00,  -1.104e+01,   1.843e+00,      -0.114,      -0.778,      -0.617,   4.107e-04,     -0.1520
 117,   1.798e+00,  -1.104e+01,   1.845e+00,      -0.187,      -0.809,      -0.557,   3.071e-04,     -0.1472
 118,   1.785e+00,  -1.104e+01,   1.847e+00,      -0.374,      -0.853,      -0.365,   2.105e-04,     -0.0166
 119,   1.779e+00,  -1.104e+01,   1.851e+00,      -0.669,      -0.731,       0.136,   1.471e-04,      0.3448
 120,   1.779e+00,  -1.103e+01,   1.855e+00,      -0.692,      -0.208,       0.692,   1.701e-04,      0.2151
 121,   1.785e+00,  -1.103e+01,   1.860e+00,      -0.521,       0.154,       0.839,   2.504e-04,     -0.1793
 122,   1.798e+00,  -1.102e+01,   1.865e+00,      -0.395,       0.328,       0.858,   3.436e-04,     -0.3487
 123,   1.816e+00,  -1.102e+01,   1.870e+00,      -0.311,       0.424,       0.851,   4.353e-04,     -0.4162
 124,   1.840e+00,  -1.101e+01,   1.875e+00,      -0.242,       0.491,       0.837,   5.174e-04,     -0.4402
 125,   1.868e+00,  -1.101e+01,   1.880e+00,      -0.186,       0.540,       0.821,   5.891e-04,     -0.4450
 126,   1.901e+00,  -1.100e+01,   1.883e+00,      -0.130,       0.583,       0.802,   6.472e-04,     -0.4494
 127,   1.937e+00,  -1.100e+01,   1.886e+00,      -0.079,       0.618,       0.782,   6.924e-04,     -0.4541
 128,   1.975e+00,  -1.100e+01,   1.887e+00,      -0.016,       0.655,       0.755,   7.231e-04,     -0.4513
 129,   2.015e+00,  -1.100e+01,   1.887e+00,       0.050,       0.687,       0.725,   7.415e-04,     -0.4086
 130,   2.055e+00,  -1.100e+01,   1.885e+00,       0.101,       0.708,       0.699,   7.461e-04,     -0.3432
 131,   2.095e+00,  -1.101e+01,   1.881e+00,       0.141,       0.720,       0.679,   7.344e-04,     -0.2830
 132,   2.133e+00,  -1.101e+01,   1.877e+00,       0.174,       0.728,       0.663,   7.051e-04,     -0.2372
 133,   2.169e+00,  -1.102e+01,   1.872e+00,       0.205,       0.734,       0.648,   6.585e-04,     -0.2030
 134,   2.202e+00,  -1.102e+01,   1.866e+00,       0.238,       0.738,       0.631,   5.957e-04,     -0.1528
 135,   2.231e+00,  -1.103e+01,   1.861e+00,       0.246,       0.738,       0.628,   5.124e-04,     -0.1019
 136,   2.254e+00,  -1.103e+01,   1.857e+00,       0.229,       0.737,       0.636,   4.119e-04,     -0.0662
 137,   2.273e+00,  -1.103e+01,   1.854e+00,       0.200,       0.735,       0.648,   3.002e-04,     -0.0421
 138,   2.285e+00,  -1.103e+01,   1.852e+00,       0.162,       0.732,       0.662,   1.820e-04,     -0.0308
 139,   2.291e+00,  -1.103e+01,   1.852e+00,       0.128,       0.729,       0.673,   6.085e-05,     -0.0279
Strip 4
 140,   2.285e+00,  -1.102e+01,   1.836e+00,      -0.081,      -0.723,      -0.686,   8.610e-05,      0.1364
 141,   2.278e+00,  -1.102e+01,   1.836e+00,      -0.062,      -0.720,      -0.691,   2.557e-04,      0.1268
 142,   2.265e+00,  -1.102e+01,   1.836e+00,      -0.041,      -0.716,      -0.697,   4.183e-04,      0.1118
 143,   2.247e+00,  -1.102e+01,   1.837e+00,      -0.022,      -0.712,      -0.702,   5.705e-04,      0.0978
 144,   2.222e+00,  -1.102e+01,   1.837e+00,       0.000,      -0.707,      -0.708,   7.086e-04,      0.0914
 145,   2.193e+00,  -1.102e+01,   1.837e+00,       0.031,      -0.698,      -0.716,   8.301e-04,      0.0900
 146,   2.159e+00,  -1.102e+01,   1.835e+00,       0.076,      -0.683,      -0.727,   9.339e-04,      0.0749
 147,   2.122e+00,  -1.102e+01,   1.833e+00,       0.096,      -0.674,      -0.732,   1.016e-03,      0.0379
 148,   2.083e+00,  -1.102e+01,   1.830e+00,       0.101,      -0.672,      -0.733,   1.072e-03,     -0.0049
 149,   2.042e+00,  -1.103e+01,   1.827e+00,       0.094,      -0.676,      -0.731,   1.101e-03,     -0.0506
 150,   2.001e+00,  -1.103e+01,   1.825e+00,       0.072,      -0.687,      -0.723,   1.102e-03,     -0.0971
 151,   1.960e+00,  -1.103e+01,   1.823e+00,       0.034,      -0.706,      -0.708,   1.074e-03,     -0.1273
 152,   1.920e+00,  -1.103e+01,   1.823e+00,       0.001,      -0.722,      -0.692,   1.022e-03,     -0.1338
 153,   1.883e+00,  -1.103e+01,   1.823e+00,      -0.022,      -0.734,      -0.679,   9.440e-04,     -0.1343
 154,   1.850e+00,  -1.103e+01,   1.824e+00,      -0.046,      -0.746,      -0.664,   8.432e-04,     -0.1365
 155,   1.821e+00,  -1.103e+01,   1.825e+00,      -0.075,      -0.760,      -0.645,   7.224e-04,     -0.1347
 156,   1.796e+00,  -1.103e+01,   1.827e+00,      -0.113,      -0.778,      -0.617,   5.850e-04,     -0.1237
 157,   1.777e+00,  -1.103e+01,   1.829e+00,      -0.186,      -0.809,      -0.558,   4.379e-04,     -0.1011
 158,   1.765e+00,  -1.102e+01,   1.831e+00,      -0.372,      -0.853,      -0.367,   3.007e-04,      0.0371
 159,   1.758e+00,  -1.102e+01,   1.835e+00,      -0.666,      -0.734,       0.129,   2.100e-04,      0.3984
 160,   1.758e+00,  -1.102e+01,   1.839e+00,      -0.694,      -0.215,       0.687,   2.412e-04,      0.2673
 161,   1.765e+00,  -1.101e+01,   1.844e+00,      -0.524,       0.150,       0.839,   3.545e-04,     -0.1386
 162,   1.777e+00,  -1.101e+01,   1.849e+00,      -0.397,       0.326,       0.858,   4.866e-04,     -0.3240
 163,   1.796e+00,  -1.100e+01,   1.855e+00,      -0.312,       0.422,       0.851,   6.169e-04,     -0.4204
 164,   1.821e+00,  -1.100e+01,   1.860e+00,      -0.243,       0.490,       0.837,   7.338e-04,     -0.4743
 165,   1.850e+00,  -1.099e+01,   1.865e+00,      -0.186,       0.540,       0.821,   8.360e-04,     -0.4962
 166,   1.883e+00,  -1.099e+01,   1.869e+00,      -0.130,       0.583,       0.802,   9.192e-04,     -0.5072
 167,   1.920e+00,  -1.099e+01,   1.871e+00,      -0.079,       0.618,       0.782,   9.839e-04,     -0.5134
 168,   1.960e+00,  -1.098e+01,   1.873e+00,      -0.016,       0.655,       0.755,   1.028e-03,     -0.5087
 169,   2.001e+00,  -1.098e+01,   1.872e+00,       0.050,       0.687,       0.725,   1.055e-03,     -0.4593
 170,   2.042e+00,  -1.099e+01,   1.870e+00,       0.101,       0.708,       0.699,   1.062e-03,     -0.3826
 171,   2.083e+00,  -1.099e+01,   1.866e+00,       0.141,       0.720,       0.679,   1.046e-03,     -0.3081
 172,   2.122e+00,  -1.099e+01,   1.862e+00,       0.174,       0.728,       0.663,   1.004e-03,     -0.2445
 173,   2.159e+00,  -1.100e+01,   1.857e+00,       0.205,       0.734,       0.648,   9.380e-04,     -0.1862
 174,   2.193e+00,  -1.100e+01,   1.851e+00,       0.238,       0.738,       0.631,   8.485e-04,     -0.1020
 175,   2.222e+00,  -1.101e+01,   1.846e+00,       0.246,       0.738,       0.628,   7.298e-04,     -0.0123
 176,   2.247e+00,  -1.101e+01,   1.841e+00,       0.229,       0.737,       0.636,   5.865e-04,      0.0527
 177,   2.265e+00,  -1.102e+01,   1.838e+00,       0.200,       0.735,       0.648,   4.275e-04,      0.0943
 178,   2.278e+00,  -1.102e+01,   1.836e+00,       0.162,       0.732,       0.662,   2.590e-04,      0.1159
 179,   2.285e+00,  -1.102e+01,   1.836e+00,       0.128,       0.729,       0.673,   8.660e-05,      0.1233
Strip 5
 180,   2.276e+00,  -1.100e+01,   1.815e+00,      -0.081,      -0.723,      -0.686,   1.129e-04,      0.1795
 181,   2.269e+00,  -1.100e+01,   1.815e+00,      -0.062,      -0.720,      -0.691,   3.353e-04,      0.1732
 182,   2.256e+00,  -1.100e+01,   1.815e+00,      -0.041,      -0.716,      -0.697,   5.486e-04,      0.1622
 183,   2.236e+00,  -1.100e+01,   1.816e+00,      -0.022,      -0.712,      -0.702,   7.481e-04,      0.1485
 184,   2.211e+00,  -1.100e+01,   1.816e+00,       0.000,      -0.707,      -0.708,   9.291e-04,      0.1387
 185,   2.181e+00,  -1.100e+01,   1.816e+00,       0.031,      -0.698,      -0.716,   1.088e-03,      0.1315
 186,   2.146e+00,  -1.100e+01,   1.814e+00,       0.076,      -0.683,      -0.727,   1.224e-03,      0.1090
 187,   2.108e+00,  -1.100e+01,   1.812e+00,       0.096,      -0.674,      -0.732,   1.331e-03,      0.0632
 188,   2.067e+00,  -1.100e+01,   1.809e+00,       0.101,      -0.672,      -0.733,   1.405e-03,      0.0114
 189,   2.025e+00,  -1.101e+01,   1.806e+00,       0.094,      -0.676,      -0.731,   1.443e-03,     -0.0428
 190,   1.982e+00,  -1.101e+01,   1.803e+00,       0.072,      -0.687,      -0.723,   1.443e-03,     -0.0960
 191,   1.940e+00,  -1.101e+01,   1.801e+00,       0.034,      -0.706,      -0.708,   1.408e-03,     -0.1299
 192,   1.899e+00,  -1.101e+01,   1.801e+00,       0.001,      -0.722,      -0.692,   1.340e-03,     -0.1364
 193,   1.861e+00,  -1.101e+01,   1.801e+00,      -0.022,      -0.734,      -0.679,   1.238e-03,     -0.1336
 194,   1.826e+00,  -1.101e+01,   1.802e+00,      -0.046,      -0.746,      -0.664,   1.106e-03,     -0.1282
 195,   1.796e+00,  -1.101e+01,   1.803e+00,      -0.075,      -0.760,      -0.645,   9.482e-04,     -0.1159
 196,   1.770e+00,  -1.101e+01,   1.805e+00,      -0.113,      -0.778,      -0.618,   7.684e-04,     -0.0967
 197,   1.751e+00,  -1.100e+01,   1.807e+00,      -0.186,      -0.809,      -0.558,   5.758e-04,     -0.0729
 198,   1.738e+00,  -1.100e+01,   1.810e+00,      -0.370,      -0.853,      -0.369,   3.963e-04,      0.0647
 199,   1.731e+00,  -1.100e+01,   1.814e+00,      -0.663,      -0.739,       0.121,   2.766e-04,      0.4207
 200,   1.731e+00,  -1.099e+01,   1.818e+00,      -0.696,      -0.224,       0.682,   3.150e-04,      0.2903
 201,   1.738e+00,  -1.099e+01,   1.823e+00,      -0.527,       0.144,       0.837,   4.619e-04,     -0.1234
 202,   1.751e+00,  -1.098e+01,   1.829e+00,      -0.400,       0.323,       0.858,   6.345e-04,     -0.3149
 203,   1.770e+00,  -1.098e+01,   1.835e+00,      -0.314,       0.421,       0.851,   8.051e-04,     -0.4210
 204,   1.796e+00,  -1.097e+01,   1.840e+00,      -0.244,       0.489,       0.837,   9.587e-04,     -0.4921
 205,   1.826e+00,  -1.097e+01,   1.845e+00,      -0.187,       0.539,       0.821,   1.093e-03,     -0.5317
 206,   1.861e+00,  -1.097e+01,   1.849e+00,      -0.131,       0.582,       0.802,   1.203e-03,     -0.5544
 207,   1.899e+00,  -1.096e+01,   1.852e+00,      -0.079,       0.618,       0.782,   1.289e-03,     -0.5658
 208,   1.940e+00,  -1.096e+01,   1.854e+00,      -0.016,       0.655,       0.755,   1.348e-03,     -0.5615
 209,   1.982e+00,  -1.096e+01,   1.853e+00,       0.050,       0.687,       0.725,   1.384e-03,     -0.5080
 210,   2.025e+00,  -1.097e+01,   1.851e+00,       0.101,       0.708,       0.699,   1.394e-03,     -0.4233
 211,   2.067e+00,  -1.097e+01,   1.847e+00,       0.141,       0.720,       0.679,   1.373e-03,     -0.3379
 212,   2.108e+00,  -1.097e+01,   1.842e+00,       0.174,       0.728,       0.663,   1.319e-03,     -0.2614
 213,   2.146e+00,  -1.098e+01,   1.837e+00,       0.205,       0.734,       0.648,   1.232e-03,     -0.1884
 214,   2.181e+00,  -1.098e+01,   1.831e+00,       0.238,       0.738,       0.632,   1.114e-03,     -0.0892
 215,   2.211e+00,  -1.099e+01,   1.825e+00,       0.245,       0.738,       0.628,   9.584e-04,      0.0140
 216,   2.236e+00,  -1.099e+01,   1.820e+00,       0.229,       0.737,       0.636,   7.701e-04,      0.0901
 217,   2.256e+00,  -1.100e+01,   1.817e+00,       0.200,       0.735,       0.648,   5.611e-04,      0.1404
 218,   2.269e+00,  -1.100e+01,   1.815e+00,       0.162,       0.732,       0.662,   3.399e-04,      0.1688
 219,   2.276e+00,  -1.100e+01,   1.815e+00,       0.128,       0.729,       0.673,   1.136e-04,      0.1801
Strip 6
 220,   2.265e+00,  -1.097e+01,   1.789e+00,      -0.081,      -0.723,      -0.686,   1.412e-04,      0.2001
 221,   2.258e+00,  -1.097e+01,   1.789e+00,      -0.062,      -0.720,      -0.691,   4.191e-04,      0.1964
 222,   2.244e+00,  -1.097e+01,   1.789e+00,      -0.041,      -0.716,      -0.697,   6.857e-04,      0.1890
 223,   2.224e+00,  -1.097e+01,   1.790e+00,      -0.022,      -0.712,      -0.702,   9.348e-04,      0.1767
 224,   2.198e+00,  -1.097e+01,   1.790e+00,       0.000,      -0.707,      -0.708,   1.161e-03,      0.1661
 225,   2.166e+00,  -1.097e+01,   1.790e+00,       0.031,      -0.698,      -0.716,   1.359e-03,      0.1562
 226,   2.130e+00,  -1.097e+01,   1.788e+00,       0.076,      -0.683,      -0.727,   1.528e-03,      0.1300
 227,   2.090e+00,  -1.097e+01,   1.786e+00,       0.096,      -0.674,      -0.732,   1.661e-03,      0.0797
 228,   2.048e+00,  -1.098e+01,   1.782e+00,       0.101,      -0.672,      -0.733,   1.753e-03,      0.0227
 229,   2.003e+00,  -1.098e+01,   1.779e+00,       0.094,      -0.676,      -0.731,   1.800e-03,     -0.0365
 230,   1.959e+00,  -1.098e+01,   1.776e+00,       0.072,      -0.687,      -0.723,   1.802e-03,     -0.0935
 231,   1.915e+00,  -1.098e+01,   1.775e+00,       0.034,      -0.706,      -0.708,   1.759e-03,     -0.1286
 232,   1.872e+00,  -1.098e+01,   1.774e+00,       0.001,      -0.722,      -0.692,   1.674e-03,     -0.1334
 233,   1.832e+00,  -1.098e+01,   1.774e+00,      -0.022,      -0.734,      -0.679,   1.547e-03,     -0.1264
 234,   1.796e+00,  -1.098e+01,   1.775e+00,      -0.046,      -0.746,      -0.664,   1.383e-03,     -0.1158
 235,   1.765e+00,  -1.098e+01,   1.777e+00,      -0.075,      -0.760,      -0.646,   1.186e-03,     -0.0997
 236,   1.738e+00,  -1.098e+01,   1.778e+00,      -0.113,      -0.778,      -0.618,   9.620e-04,     -0.0794
 237,   1.718e+00,  -1.098e+01,   1.781e+00,      -0.185,      -0.808,      -0.559,   7.218e-04,     -0.0572
 238,   1.704e+00,  -1.098e+01,   1.784e+00,      -0.368,      -0.852,      -0.372,   4.981e-04,      0.0791
 239,   1.697e+00,  -1.097e+01,   1.788e+00,      -0.659,      -0.743,       0.111,   3.475e-04,      0.4302
 240,   1.697e+00,  -1.097e+01,   1.792e+00,      -0.699,      -0.234,       0.675,   3.919e-04,      0.3047
 241,   1.704e+00,  -1.096e+01,   1.798e+00,      -0.531,       0.138,       0.836,   5.732e-04,     -0.1160
 242,   1.718e+00,  -1.096e+01,   1.804e+00,      -0.402,       0.320,       0.858,   7.878e-04,     -0.3123
 243,   1.738e+00,  -1.095e+01,   1.810e+00,      -0.316,       0.419,       0.852,   1.001e-03,     -0.4228
 244,   1.765e+00,  -1.095e+01,   1.816e+00,      -0.245,       0.488,       0.838,   1.193e-03,     -0.5022
 245,   1.796e+00,  -1.094e+01,   1.821e+00,      -0.188,       0.538,       0.821,   1.362e-03,     -0.5528
 246,   1.832e+00,  -1.094e+01,   1.826e+00,      -0.131,       0.582,       0.802,   1.500e-03,     -0.5868
 247,   1.872e+00,  -1.094e+01,   1.829e+00,      -0.079,       0.618,       0.782,   1.608e-03,     -0.6060
 248,   1.915e+00,  -1.094e+01,   1.830e+00,      -0.016,       0.655,       0.755,   1.684e-03,     -0.6051
 249,   1.959e+00,  -1.094e+01,   1.830e+00,       0.050,       0.687,       0.725,   1.731e-03,     -0.5499
 250,   2.003e+00,  -1.094e+01,   1.827e+00,       0.101,       0.708,       0.699,   1.744e-03,     -0.4603
 251,   2.048e+00,  -1.094e+01,   1.823e+00,       0.141,       0.720,       0.679,   1.718e-03,     -0.3680
 252,   2.090e+00,  -1.095e+01,   1.818e+00,       0.174,       0.728,       0.663,   1.651e-03,     -0.2831
 253,   2.130e+00,  -1.095e+01,   1.812e+00,       0.204,       0.734,       0.648,   1.542e-03,     -0.2009
 254,   2.166e+00,  -1.096e+01,   1.806e+00,       0.237,       0.738,       0.632,   1.395e-03,     -0.0929
 255,   2.198e+00,  -1.096e+01,   1.800e+00,       0.245,       0.738,       0.628,   1.200e-03,      0.0182
 256,   2.224e+00,  -1.097e+01,   1.795e+00,       0.229,       0.737,       0.636,   9.637e-04,      0.1008
 257,   2.244e+00,  -1.097e+01,   1.791e+00,       0.200,       0.735,       0.648,   7.019e-04,      0.1569
 258,   2.258e+00,  -1.097e+01,   1.789e+00,       0.161,       0.732,       0.662,   4.251e-04,      0.1905
 259,   2.265e+00,  -1.097e+01,   1.789e+00,       0.128,       0.729,       0.673,   1.421e-04,      0.2047
Strip 7
 260,   2.252e+00,  -1.094e+01,   1.758e+00,      -0.081,      -0.723,      -0.686,   1.709e-04,      0.2106
 261,   2.245e+00,  -1.094e+01,   1.758e+00,      -0.062,      -0.720,      -0.691,   5.072e-04,      0.2089
 262,   2.230e+00,  -1.094e+01,   1.759e+00,      -0.041,      -0.716,      -0.697,   8.296e-04,      0.2042
 263,   2.209e+00,  -1.094e+01,   1.760e+00,      -0.022,      -0.712,      -0.702,   1.131e-03,      0.1934
 264,   2.182e+00,  -1.094e+01,   1.760e+00,       0.000,      -0.707,      -0.708,   1.404e-03,      0.1826
 265,   2.149e+00,  -1.094e+01,   1.759e+00,       0.031,      -0.698,      -0.716,   1.644e-03,      0.1713
 266,   2.111e+00,  -1.094e+01,   1.758e+00,       0.076,      -0.683,      -0.727,   1.847e-03,      0.1433
 267,   2.069e+00,  -1.094e+01,   1.755e+00,       0.097,      -0.674,      -0.732,   2.007e-03,      0.0906
 268,   2.025e+00,  -1.095e+01,   1.751e+00,       0.101,      -0.672,      -0.733,   2.118e-03,      0.0308
 269,   1.978e+00,  -1.095e+01,   1.748e+00,       0.094,      -0.676,      -0.731,   2.175e-03,     -0.0313
 270,   1.932e+00,  -1.095e+01,   1.745e+00,       0.073,      -0.686,      -0.724,   2.177e-03,     -0.0898
 271,   1.885e+00,  -1.095e+01,   1.743e+00,       0.034,      -0.706,      -0.708,   2.126e-03,     -0.1246
 272,   1.841e+00,  -1.095e+01,   1.742e+00,       0.001,      -0.722,      -0.692,   2.024e-03,     -0.1276
 273,   1.799e+00,  -1.095e+01,   1.743e+00,      -0.022,      -0.734,      -0.679,   1.872e-03,     -0.1181
 274,   1.762e+00,  -1.095e+01,   1.744e+00,      -0.046,      -0.746,      -0.664,   1.675e-03,     -0.1056
 275,   1.728e+00,  -1.095e+01,   1.745e+00,      -0.075,      -0.760,      -0.646,   1.437e-03,     -0.0889
 276,   1.701e+00,  -1.095e+01,   1.747e+00,      -0.113,      -0.778,      -0.618,   1.166e-03,     -0.0697
 277,   1.680e+00,  -1.095e+01,   1.750e+00,      -0.184,      -0.808,      -0.559,   8.761e-04,     -0.0493
 278,   1.665e+00,  -1.095e+01,   1.753e+00,      -0.365,      -0.852,      -0.375,   6.064e-04,      0.0851
 279,   1.658e+00,  -1.094e+01,   1.757e+00,      -0.655,      -0.749,       0.101,   4.230e-04,      0.4327
 280,   1.658e+00,  -1.094e+01,   1.762e+00,      -0.703,      -0.246,       0.668,   4.720e-04,      0.3169
 281,   1.665e+00,  -1.093e+01,   1.768e+00,      -0.535,       0.131,       0.835,   6.882e-04,     -0.1097
 282,   1.680e+00,  -1.093e+01,   1.774e+00,      -0.405,       0.316,       0.858,   9.466e-04,     -0.3112
 283,   1.701e+00,  -1.092e+01,   1.781e+00,      -0.318,       0.416,       0.852,   1.204e-03,     -0.4251
 284,   1.728e+00,  -1.092e+01,   1.787e+00,      -0.247,       0.487,       0.838,   1.437e-03,     -0.5092
 285,   1.762e+00,  -1.091e+01,   1.793e+00,      -0.188,       0.538,       0.822,   1.642e-03,     -0.5660
 286,   1.799e+00,  -1.091e+01,   1.798e+00,      -0.132,       0.582,       0.803,   1.810e-03,     -0.6074
 287,   1.841e+00,  -1.091e+01,   1.801e+00,      -0.079,       0.618,       0.783,   1.943e-03,     -0.6339
